User-ID,User-City,User-State,User-Age,User-Country,User-Decade
84531,chesapeake,virginia,52,united states,5
84537,portland,oregon,22,united states,2
84542,medina,washington,58,united states,5
84553,munich,bayern,39,germany,3
84554,nacogdoches,texas,39,united states,3
84557,lansdowne,pennsylvania,55,united states,5
84565,yateley,hants,18,united kingdom,1
84567,arcueil,na,32,france,3
84568,cary,north carolina,36,united states,3
84578,wertheim,badenwuerttemberg,50,germany,5
84589,kelowna,british columbia,64,canada,6
84606,brisbane,queensland,73,australia,7
84611,fremont,california,31,united states,3
84615,san francisco,california,40,united states,4
84617,rockingham,wa,64,australia,6
84619,limburgerhof,rheinlandpfalz,44,germany,4
84622,paris,idf,33,france,3
84635,campinas,na,36,brazil,3
84639,tigard,oregon,23,united states,2
84641,san juan,puerto rico,30,united states,3
84650,columbia,missouri,56,united states,5
84655,everett,washington,27,united states,2
84667,cantley,quebec,65,canada,6
84671,montney,british columbia,43,canada,4
84675,st louis,missouri,50,united states,5
84679,torrance,california,16,united states,1
84682,medford,oregon,43,united states,4
84687,ottawa,ontario,52,canada,5
84692,leavenworth,kansas,53,united states,5
84696,edinburgh,scotland,28,united kingdom,2
84700,kingston,ontario,60,canada,6
84715,upland,indiana,22,united states,2
84720,arlington,massachusetts,67,united states,6
84721,san antonio,texas,42,united states,4
84724,senecaville,ohio,32,united states,3
84727,king george,virginia,58,united states,5
84729,temple,georgia,55,united states,5
84731,bellevue,washington,26,united states,2
84733,keystone heights,florida,16,united states,1
84737,vancouver,british columbia,36,canada,3
84742,round rock,texas,46,united states,4
84745,bellingham,washington,45,united states,4
84748,clinton,british columbia,54,canada,5
84749,santander,na,23,spain,2
84766,buffalo,new york,36,united states,3
84770,toronto,ontario,29,canada,2
84776,palmdale,california,42,united states,4
84784,toronto,ontario,19,canada,1
84820,columbus,ohio,21,united states,2
84829,west barnstable,massachusetts,34,united states,3
84831,stuttgart,badenwrttemberg,14,germany,1
84833,fairhope,alabama,39,united states,3
84846,otto,north carolina,45,united states,4
84847,vancouver,british columbia,30,canada,3
84854,tacoma,washington,38,united states,3
84863,rottach egern,bayern,41,germany,4
84864,toronto,ontario,46,canada,4
84866,st albans,england,41,united kingdom,4
84867,frankfurt am main,hessen,34,germany,3
84869,barcelona,catalunya,26,spain,2
84880,st louis,missouri,36,united states,3
84882,woodstock,georgia,28,united states,2
84883,mayer,minnesota,33,united states,3
84884,kelseyville,california,34,united states,3
84896,riverhurst,saskatchewan,61,canada,6
84897,pleasanton,california,49,united states,4
84900,hong kong,hong kong,37,hong kong,3
84902,okmulgee,oklahoma,36,united states,3
84910,chicago,illinois,20,united states,2
84912,putney,vermont,54,united states,5
84913,boston,massachusetts,45,united states,4
84924,wilburton,oklahoma,23,united states,2
84940,white bear lake,minnesota,41,united states,4
84942,little rock,arkansas,74,united states,7
84956,lac baker,new brunswick,57,canada,5
84967,toronto,ontario,35,canada,3
84972,chapel hill,north carolina,41,united states,4
84980,somerville,new jersey,40,united states,4
84982,spring,texas,42,united states,4
84985,hagerstown,maryland,54,united states,5
84997,staten island,new york,50,united states,5
85010,long beach,california,44,united states,4
85015,cambridge,massachusetts,62,united states,6
85018,san francisco,california,24,united states,2
85022,greenbelt,maryland,52,united states,5
85033,toronto,ontario,30,canada,3
85043,charlottesville,virginia,46,united states,4
85045,sacramento,california,46,united states,4
85047,bad neustadt,bayern,29,germany,2
85050,ipswich,england,38,united kingdom,3
85058,novato,california,62,united states,6
85060,burbank,california,24,united states,2
85066,recife,pernambuco,31,brazil,3
85067,valdosta,georgia,43,united states,4
85069,ocean springs,mississippi,18,united states,1
85072,lincoln,nebraska,18,united states,1
85087,castalia,iowa,18,united states,1
85089,corry,pennsylvania,33,united states,3
85093,racine,wisconsin,32,united states,3
85095,longwood,florida,63,united states,6
85097,milton keynes,buckinghamshire,23,united kingdom,2
85099,oxford,england,34,united kingdom,3
85120,milwaukee,wisconsin,21,united states,2
85122,salem,massachusetts,22,united states,2
85125,portland,oregon,26,united states,2
85127,denver,colorado,21,united states,2
85132,littleton,new hampshire,80,united states,8
85155,churchville,pennsylvania,35,united states,3
85161,montreal,quebec,24,canada,2
85164,cambridge,massachusetts,30,united states,3
85170,rockford,michigan,34,united states,3
85171,stuttgart,badenwrttemberg,34,germany,3
85172,san jose,california,35,united states,3
85178,covington,louisiana,48,united states,4
85184,los angeles,california,35,united states,3
85185,norwalk,iowa,39,united states,3
85194,chicago,illinois,40,united states,4
85201,etobicoke,ontario,31,canada,3
85204,st paul,minnesota,26,united states,2
85209,helena,alabama,39,united states,3
85213,wetaskiwin,alberta,26,canada,2
85216,baxter,minnesota,44,united states,4
85238,wichita,kansas,20,united states,2
85240,piacenza,emilia romagna,23,italy,2
85243,perth,western australia,21,australia,2
85256,trempealeau,wisconsin,37,united states,3
85257,tappen,british columbia,17,canada,1
85259,san francisco,california,33,united states,3
85261,san francisco,california,20,united states,2
85265,dunedin,na,43,new zealand,4
85268,lancaster,california,36,united states,3
85273,cincinnati,ohio,35,united states,3
85278,nottingham,england,30,united kingdom,3
85280,minneapolis,minnesota,38,united states,3
85287,boston,massachusetts,33,united states,3
85292,milwaukee,wisconsin,30,united states,3
85294,neumarkt in der opf,bayern,54,germany,5
85299,boise,idaho,27,united states,2
85305,inverness,scotland,48,united kingdom,4
85313,vergas,minnesota,46,united states,4
85316,gtersloh,nordrheinwestfalen,51,germany,5
85325,flagstaff,arizona,42,united states,4
85327,london,england,27,united kingdom,2
85331,palo alto,california,31,united states,3
85333,resaca,georgia,34,united states,3
85339,san diego,california,15,united states,1
85340,kenosha,wisconsin,40,united states,4
85360,north collins,new york,56,united states,5
85366,brooklyn,new york,17,united states,1
85367,gloversville,new york,17,united states,1
85379,stockton springs,maine,37,united states,3
85389,norfolk,virginia,26,united states,2
85394,upper darby,pennsylvania,28,united states,2
85398,heidelberg,badenwuerttemberg,31,germany,3
85409,bryn mawr,pennsylvania,29,united states,2
85420,grovelandcamp mather,california,78,united states,7
85426,chisholm,minnesota,23,united states,2
85428,mckinney,texas,29,united states,2
85433,tbingen,badenwuerttemberg,33,germany,3
85442,bryant,arkansas,37,united states,3
85450,easton,pennsylvania,60,united states,6
85453,west chester,ohio,36,united states,3
85458,chicago,illinois,38,united states,3
85464,white,georgia,14,united states,1
85467,eufaula,alabama,41,united states,4
85469,oakville,ontario,37,canada,3
85475,st cloud,minnesota,30,united states,3
85479,dorset,england,21,united kingdom,2
85487,traverse city,michigan,40,united states,4
85492,grapevine,texas,49,united states,4
85495,mount vernon,washington,43,united states,4
85500,west linn,oregon,48,united states,4
85501,columbia,missouri,47,united states,4
85502,orem,utah,24,united states,2
85507,camp hill,pennsylvania,48,united states,4
85508,sunderland,tyne and wear,17,united kingdom,1
85510,huber heights,ohio,43,united states,4
85511,mpuntain view,hawaii,47,united states,4
85515,iowa city,iowa,51,united states,5
85523,akron,ohio,36,united states,3
85526,victoria,british columbia,36,canada,3
85531,rotterdam,zuid holland,23,netherlands,2
85533,halifax,nova scotia,22,canada,2
85534,cleveland,ohio,49,united states,4
85540,sparta,new jersey,47,australia,4
85549,mount vernon,ohio,65,united states,6
85554,rosebud,south dakota,50,united states,5
85555,fort collins,colorado,58,united states,5
85560,waterford,michigan,18,united states,1
85587,hot springs,arkansas,49,united states,4
85592,rock island,illinois,49,united states,4
85598,fresno,california,27,united states,2
85599,waynesboro,virginia,40,united states,4
85616,san diego,california,25,united states,2
85619,port orchard,washington,42,united states,4
85620,saintefoy,quebec,54,canada,5
85621,evansville,indiana,15,united states,1
85622,cambridge,nova scotia,40,canada,4
85633,pine beach,new jersey,15,united states,1
85653,lansdowne,pennsylvania,53,united states,5
85656,cottage grove,oregon,41,united states,4
85658,munich,bayern,36,germany,3
85667,seven hills,new south wales,25,australia,2
85669,derby,england,26,united kingdom,2
85679,north andover,massachusetts,45,united states,4
85681,plantation,florida,56,united states,5
85683,rockville,maryland,36,united states,3
85695,new milford,connecticut,55,united states,5
85698,firenze,toscana,25,italy,2
85701,savannah,georgia,37,united states,3
85708,chicago,illinois,35,united states,3
85713,edmonton,alberta,43,canada,4
85737,jefferson city,missouri,24,united states,2
85744,ossian,indiana,28,united states,2
85750,fort st john,british columbia,29,canada,2
85757,pawtucket,rhode island,40,united states,4
85760,las vegas,nevada,41,united states,4
85766,corbin,kentucky,41,united states,4
85769,ovar,aveiro,23,portugal,2
85779,jefferson city,missouri,42,united states,4
85780,blaine,tennessee,67,united states,6
85787,baltimore,maryland,21,united states,2
85802,memphis,tennessee,34,united states,3
85806,stlgier,vaud,34,switzerland,3
85816,redding,california,24,united states,2
85821,sanford,north carolina,30,united states,3
85825,san francisco,california,24,united states,2
85833,olympia,washington,57,united states,5
85839,alcobendas,madrid,33,spain,3
85848,ottawa,ontario,51,canada,5
85851,decatur,georgia,41,united states,4
85856,liberty twp,ohio,38,united states,3
85865,easley,south carolina,36,united states,3
85872,sydney,new south wales,36,australia,3
85875,dublin,california,30,united states,3
85884,nederland,colorado,35,united states,3
85892,haymarket,virginia,23,united states,2
85894,exeter,new hampshire,41,united states,4
85905,willow grove,pennsylvania,36,united states,3
85923,langley,british columbia,28,canada,2
85925,dunkirk,new york,53,united states,5
85934,columbia,missouri,39,united states,3
85939,sheffield,england,42,united kingdom,4
85944,dunedin,otago,23,new zealand,2
85950,oxford,mississippi,49,united states,4
85954,zebulon,north carolina,59,united states,5
85955,south jordan,utah,20,united states,2
85962,peterborough,ontario,20,canada,2
85981,toronto,ontario,24,canada,2
85984,quispamsis,new brunswick,56,canada,5
85985,middleton,nova scotia,52,canada,5
85992,concord,california,18,united states,1
85993,portland,oregon,40,united states,4
85994,mesa,na,62,united states,6
85999,grand forks,north dakota,44,united states,4
86001,ponoka,alberta,31,canada,3
86006,powder springs,georgia,69,united states,6
86017,indianapolis,indiana,35,united states,3
86021,louisville,kentucky,25,united states,2
86031,meeker,oklahoma,21,united states,2
86033,sydney,new south wales,26,australia,2
86034,homosassa,florida,18,united states,1
86040,kln,nordrheinwestfalen,29,germany,2
86048,ann arbor,michigan,51,united states,5
86051,freehold,new jersey,40,united states,4
86055,pasadena,california,53,united states,5
86063,singapore,na,16,singapore,1
86072,san bruno,california,37,united states,3
86073,middlebury,vermont,20,united states,2
86075,mesa,arizona,29,united states,2
86076,los gatos,california,42,united states,4
86077,portland,oregon,41,united states,4
86082,victoria,british columbia,33,canada,3
86084,silver spring,maryland,16,united states,1
86093,morgantown,west virginia,25,united states,2
86095,costa mesa,california,31,united states,3
86100,bartow,west virginia,70,united states,7
86103,bindlach,bayern,14,germany,1
86107,stockton,california,41,united states,4
86116,wimberley,texas,62,united states,6
86122,granger,indiana,16,united states,1
86123,peterborough,ontario,34,canada,3
86134,antioch,california,24,united states,2
86136,peoria,illinois,62,united states,6
86139,essen,nordrheinwestfalen,31,germany,3
86140,milano,lombardia,31,italy,3
86145,alexandria,virginia,45,united states,4
86148,montreal,quebec,27,canada,2
86159,mississauga,ontario,35,canada,3
86170,middletown,ohio,47,united states,4
86172,houston,texas,66,united states,6
86179,el sobrante,california,26,united states,2
86183,berlin,berlin,27,germany,2
86189,tustin,california,21,united states,2
86202,sydney,new south wales,26,australia,2
86203,edmonton,alberta,37,canada,3
86207,thornton,colorado,37,united states,3
86210,socorro,new mexico,31,united states,3
86219,ludwigshafen,rheinlandpfalz,26,germany,2
86238,kenmore,ontario,42,canada,4
86242,new york,new york,24,united states,2
86243,christchurch,canterbury,49,new zealand,4
86247,san diego,california,37,united states,3
86249,annandale,virginia,25,united states,2
86254,vancouver,british columbia,32,canada,3
86263,rensselaer,new york,14,united states,1
86272,harrodsburg,kentucky,16,united states,1
86276,singapore,na,16,singapore,1
86277,westfield,new jersey,68,united states,6
86284,pine grove,california,65,united states,6
86288,cheriton,virginia,20,united states,2
86290,charlottesville,virginia,17,united states,1
86296,port royal,south carolina,33,united states,3
86302,sault ste marie,ontario,29,canada,2
86303,denver,colorado,31,united states,3
86307,south hill,virginia,18,united states,1
